epoch,w2_loss_train_samples,g_OT_train_loss,g_constraints_train_loss,remaining_f_train_loss,mu_2moment_train_loss,miu_mean_train,miu_var_train
73,5811.590642556719,"[-4873.768029768199, -1771.4709075927715, -2.8102489603890315, -3.353560155365199, -9.455398963954734]",0.002604958033383204,"[-4884.037362263997, -1824.7258555094402, -55.92621202309926, -31.14518795013428, -24.0924814136823]",1345.9108113606774,"[-2.990032911300659, 3.0938241481781006]","[[1276.1374824100508, -643.7858735582097], [-643.7858735582097, 1424.1731956687731]]"
74,5811.5760575375025,"[-4872.225138922802, -1770.4304105716276, -2.826743672688803, -3.3521941868464142, -9.460811257097452]",0.002598484702434184,"[-4901.594204101562, -1829.5726514689127, -55.99629073143005, -31.171985279719035, -24.133333027362823]",1349.8992270507806,"[-3.006993532180786, 3.087324380874634]","[[1286.2148350126974, -647.9439855078662], [-647.9439855078662, 1422.091059822626]]"
75,5811.583897149881,"[-4875.01682834201, -1770.865050150553, -2.8450009907616476, -3.37795343399048, -9.486487240129048]",0.002595131839819564,"[-4907.892886962891, -1829.7924919637044, -56.04402772426605, -31.194427584807077, -24.143080027103423]",1351.8820553385422,"[-3.015807867050171, 3.084423303604126]","[[1284.2539145884875, -651.3742071230755], [-651.3742071230755, 1428.022242222533]]"
76,5811.5855040802935,"[-4878.539961988666, -1771.4173136732315, -2.8432922246721053, -3.3969244545035893, -9.485256001684407]",0.0025949364857741674,"[-4891.692244059245, -1830.0142269388834, -56.00731856822968, -31.147627204259237, -24.11487782716751]",1349.483005045574,"[-3.033179759979248, 3.0829031467437744]","[[1286.4189590841368, -644.9806968902452], [-644.9806968902452, 1420.913783001997]]"
77,5811.579963763449,"[-4871.930912373856, -1771.177344182331, -2.7661734014087243, -3.3711757612228412, -9.469005687766607]",0.0026032560576762383,"[-4902.547993367513, -1829.8965128580728, -56.09039861996968, -31.189059035778044, -24.152524824937185]",1350.2666463216142,"[-3.044900894165039, 3.080784320831299]","[[1286.0784004775205, -647.1541812388444], [-647.1541812388444, 1422.7787288451757]]"
78,5811.586927627829,"[-4880.409575212273, -1770.8657501729344, -2.786949344211153, -3.4005269583066298, -9.487714380555683]",0.0026044960843218047,"[-4905.91013285319, -1827.4361054992676, -56.12190796693166, -31.146794253190357, -24.13760230064392]",1352.0925232747381,"[-3.050436496734619, 3.0801026821136475]","[[1288.4998491746887, -655.0593359956223], [-655.0593359956223, 1424.0162752534345]]"
79,5811.570972831565,"[-4877.006752488882, -1770.2974144829643, -2.6835554750760386, -3.381831986109416, -9.469020612637195]",0.0026082694449158055,"[-4892.865512491862, -1827.272945760091, -56.127341815630594, -31.13338013569514, -24.120955657164256]",1348.6156827799482,"[-3.041067123413086, 3.0726354122161865]","[[1286.406128415656, -648.2218086069317], [-648.2218086069317, 1419.1901280889563]]"
80,5811.583587520182,"[-4873.058792487247, -1770.3444027540418, -2.628538997703128, -3.3713786666923085, -9.456940338214235]",0.0026039614920025807,"[-4890.396582845052, -1831.8556393941244, -56.21490961233775, -31.17751674413681, -24.14257936000824]",1348.2797045898435,"[-3.030377149581909, 3.069866418838501]","[[1284.5916181773796, -641.2258059759847], [-641.2258059759847, 1420.408657230456]]"
81,5811.582122811579,"[-4873.126758728026, -1771.1302088080506, -2.6622319624159063, -3.400235748555924, -9.457138015296723]",0.002607925519453906,"[-4903.243665974935, -1833.363531036377, -56.203386046091715, -31.162779541015624, -24.143955108324686]",1351.3282937825536,"[-3.023747682571411, 3.0679495334625244]","[[1293.333215960973, -645.3211532772518], [-645.3211532772518, 1417.8781873885912]]"
82,5811.575908935969,"[-4873.082156134714, -1771.1397910308838, -2.6590924668312073, -3.4001361252201936, -9.457276944451875]",0.00260581992998292,"[-4899.427321166992, -1832.9066958109538, -56.24540534337362, -31.177979512214662, -24.16047623316447]",1350.4776788736972,"[-3.021515130996704, 3.069692611694336]","[[1288.653603091504, -643.8377999645567], [-643.8377999645567, 1420.8420801166894]]"
83,5811.594640179525,"[-4873.145346611868, -1771.2001933373344, -2.6621204158994916, -3.4017370238569025, -9.459394183556233]",0.00260450711965354,"[-4900.56715230306, -1833.4729313659668, -56.248670360247296, -31.183247317473093, -24.178994978268943]",1350.8597403971366,"[-3.0224828720092773, 3.0732369422912598]","[[1290.470238931333, -643.8407257969815], [-643.8407257969815, 1419.7694672860878]]"
84,5811.589888166001,"[-4873.524280734592, -1771.3065688493523, -2.667168203194938, -3.403506609996164, -9.462581187751558]",0.0026031291206244454,"[-4906.702474568685, -1832.811567993164, -56.20411571184794, -31.164087336858113, -24.157813073794046]",1352.0342180989587,"[-3.0190465450286865, 3.0717365741729736]","[[1291.024373571852, -647.3342400517923], [-647.3342400517923, 1421.618254573532]]"
85,5811.591083837355,"[-4873.491766306568, -1771.317512283324, -2.6631879430347034, -3.402660466432573, -9.46221726602978]",0.002603444497249762,"[-4902.875870157877, -1834.9817990112306, -56.23470688501994, -31.174892691771188, -24.16187946240107]",1351.7072913411466,"[-3.021925687789917, 3.0742223262786865]","[[1297.0525143939044, -643.7453164063877], [-643.7453164063877, 1414.8967581517863]]"
86,5811.586849329951,"[-4873.3633554755315, -1771.3837507798958, -2.662402942445544, -3.4028597700595826, -9.462803582747775]",0.002603466915930362,"[-4908.884311523438, -1833.9209023539224, -56.26088441848755, -31.178216789563496, -24.165369833310447]",1352.6888523763027,"[-3.0187740325927734, 3.075397253036499]","[[1296.3999780680272, -647.3641339443794], [-647.3641339443794, 1417.544195907152]]"
87,5811.589321873719,"[-4873.863951483837, -1771.3476477220318, -2.666578040917714, -3.4051732967959505, -9.465107161468937]",0.0026031011872368645,"[-4908.1678678385415, -1831.8593454996744, -56.269512468973794, -31.176259037653605, -24.171976805528004]",1352.2317884114564,"[-3.015015125274658, 3.0736913681030273]","[[1288.0466183244002, -648.8845550866843], [-648.8845550866843, 1425.0077736451447]]"
88,5811.588683112671,"[-4874.049794260659, -1771.3873792351603, -2.6673933850394334, -3.406211762030921, -9.467382170226827]",0.002601970533352064,"[-4911.896682739258, -1833.1047800699869, -56.278136375745135, -31.169812014102934, -24.158633617560067]",1353.2700185546867,"[-3.0149078369140625, 3.0753917694091797]","[[1294.7128063857176, -649.6892521112031], [-649.6892521112031, 1420.4290585454246]]"
89,5811.590716414344,"[-4874.228673248292, -1771.3828825802266, -2.662879493236544, -3.405464058054818, -9.466906688875627]",0.00260184499650172,"[-4911.92969136556, -1833.4999343363445, -56.29652796109517, -31.18351858615875, -24.17572275241216]",1353.400264811197,"[-3.0155177116394043, 3.0769848823547363]","[[1293.6461525244688, -649.4103772965038], [-649.4103772965038, 1421.7449451457762]]"
90,5811.597519345332,"[-4875.127299346926, -1771.457369791666, -2.67042108244366, -3.4098568722936857, -9.47041815347142]",0.002601402196984663,"[-4910.967135009766, -1831.8527490743002, -56.253346373240156, -31.176638719240824, -24.168657236099243]",1353.067988118491,"[-3.010010242462158, 3.0745689868927]","[[1288.0031072303354, -650.6638944660533], [-650.6638944660533, 1426.7655457477965]]"
91,5811.599878819561,"[-4875.350159081354, -1771.3975571017809, -2.66421133014891, -3.409062068859737, -9.47105834974183]",0.002601068144188806,"[-4910.54458190918, -1832.8304326375326, -56.28285966873169, -31.17236004273097, -24.16704908132553]",1353.216256998697,"[-3.0095651149749756, 3.0745368003845215]","[[1291.0110433882521, -649.8519838810454], [-649.8519838810454, 1424.0599979085189]]"
92,5811.588255600238,"[-4875.696569332547, -1771.513722695245, -2.6646372707684796, -3.4117608386940437, -9.472512221601274]",0.002601427707526861,"[-4911.657551676432, -1832.9725801086427, -56.276351240475975, -31.165665004253388, -24.164578400452932]",1353.5517661132822,"[-3.008904218673706, 3.078235387802124]","[[1292.8752369867163, -650.2888828198273], [-650.2888828198273, 1422.8547162851194]]"
93,5811.611627289659,"[-4876.23408662584, -1771.5925053490528, -2.667876847585043, -3.413533710373772, -9.474868929915955]",0.0026016600909578233,"[-4906.2161838785805, -1833.5272805786133, -56.25378449598948, -31.18433305342992, -24.169270054499307]",1352.7110231119789,"[-3.0052263736724854, 3.080897331237793]","[[1292.3531790316151, -647.4453965788426], [-647.4453965788426, 1421.6839917958214]]"
94,5811.584559907013,"[-4876.47085766262, -1771.5324584113228, -2.65994981659783, -3.4121743762493097, -9.474155024687448]",0.0026017607199577877,"[-4913.160033772787, -1831.9919244893392, -56.272046168645225, -31.15542125781377, -24.140393868287404]",1353.8045955403657,"[-3.006120443344116, 3.0767924785614014]","[[1294.0486595215707, -652.2300916736283], [-652.2300916736283, 1422.2178760934073]]"
95,5811.587513359541,"[-4876.860846235486, -1771.5693362426769, -2.6585227100054425, -3.4131199324131014, -9.472403801547145]",0.0026017144934707558,"[-4905.090547281901, -1833.6666639200846, -56.266741445859275, -31.169426017602284, -24.14243062814077]",1352.6142156575504,"[-3.0046188831329346, 3.0798919200897217]","[[1293.7505077462026, -647.2429680359204], [-647.2429680359204, 1420.1009543505604]]"
96,5811.585755461008,"[-4877.008860609269, -1771.588083301119, -2.6572446592648853, -3.413804481824241, -9.473906999296613]",0.002601804175000223,"[-4908.692544962565, -1831.357623240153, -56.27334637641907, -31.16385430733363, -24.16391117652257]",1352.9099720052063,"[-3.000420331954956, 3.0806667804718018]","[[1290.8478809882026, -650.8759331277289], [-650.8759331277289, 1423.6217759915328]]"
97,5811.594752945264,"[-4877.449424964054, -1771.5186250135653, -2.6556036411391357, -3.4129793763160707, -9.475604816807643]",0.0026011484143317718,"[-4909.586950276693, -1831.7423966471354, -56.2534744310379, -31.15667725721995, -24.145962104797363]",1353.2353723958333,"[-2.999476671218872, 3.083970069885254]","[[1293.6972528215142, -651.2805622514459], [-651.2805622514459, 1421.4147715447102]]"
98,5811.575836726342,"[-4877.52957644993, -1771.556302295262, -2.649115063614317, -3.41326859739092, -9.473598582347227]",0.0026007494235010314,"[-4906.1713307698565, -1831.3423613993327, -56.27633138815562, -31.140065792401632, -24.147166748841602]",1352.4861772460936,"[-3.0006234645843506, 3.0832483768463135]","[[1291.6988168210603, -650.0345668816802], [-650.0345668816802, 1421.897486663911]]"
99,5811.575134426277,"[-4877.676788720021, -1771.554762573241, -2.6426893631617236, -3.4119246906704372, -9.471707985003787]",0.0026005523635184422,"[-4903.519254557292, -1830.6024253845214, -56.25016434510549, -31.160996244748432, -24.148760454654692]",1351.833907714843,"[-2.9956228733062744, 3.082965850830078]","[[1286.9092743387794, -649.4270361612353], [-649.4270361612353, 1425.401282105318]]"
100,5811.587606073323,"[-4877.656516096325, -1771.51192249722, -2.6370286538865804, -3.410471649699742, -9.470773364835319]",0.002600178783565449,"[-4903.1921317545575, -1831.080497080485, -56.25715121746063, -31.145632962385815, -24.14293628136317]",1351.8532784830722,"[-2.995396375656128, 3.085226058959961]","[[1292.298548427275, -649.0630602064703], [-649.0630602064703, 1420.0385017634233]]"
101,5811.57647131173,"[-4877.670980461963, -1771.522042778862, -2.636528283754985, -3.4104401829507602, -9.47114831831721]",0.002600396767213373,"[-4906.007970581055, -1828.9595473734537, -56.28110653400421, -31.161072295506795, -24.141889940102896]",1351.9992294921876,"[-2.994487762451172, 3.08465576171875]","[[1286.9040004942822, -652.0653599852875], [-652.0653599852875, 1425.7369924819177]]"
102,5811.584009406884,"[-4877.658620113797, -1771.5246742502848, -2.6362182717853115, -3.410346847110323, -9.47114193744129]",0.0026003703052507867,"[-4897.110702921549, -1832.4826212056478, -56.24389141241709, -31.152223579088847, -24.133595595359804]",1350.9152530924466,"[-2.994729518890381, 3.084681510925293]","[[1289.5961249200052, -644.9598798165007], [-644.9598798165007, 1420.853157163287]]"
103,5811.577333864946,"[-4877.641347876653, -1771.5254709455717, -2.6356927185588437, -3.4102632492118437, -9.47092711117533]",0.0026001478575118286,"[-4896.2724281819665, -1833.1730655415852, -56.2504554271698, -31.16273552497228, -24.128681836922965]",1350.8813128255213,"[-2.9963691234588623, 3.083266019821167]","[[1290.945751065477, -644.0171056657822], [-644.0171056657822, 1419.4340734035727]]"
104,5811.580887159769,"[-4877.633210279678, -1771.5249333784298, -2.635111094580755, -3.410086714294221, -9.470796819660398]",0.002600093513335903,"[-4900.194145711263, -1830.0874913024902, -56.248917835553485, -31.15327430486679, -24.143047488530478]",1351.0490991210927,"[-2.994253396987915, 3.084817886352539]","[[1287.7888028012937, -648.401461873541], [-648.401461873541, 1422.9331096398773]]"
105,5811.5902228709865,"[-4877.611173790825, -1771.5232384067106, -2.6341115424368122, -3.409884441693623, -9.470622717142112]",0.0025999388013183806,"[-4897.554166870117, -1831.6161053975422, -56.23758745034536, -31.156510349909464, -24.14338926792145]",1350.824936686198,"[-2.9934775829315186, 3.0855345726013184]","[[1287.8168913196444, -645.8437836227918], [-645.8437836227918, 1422.4523978988807]]"
106,5811.604122841782,"[-4877.600821380612, -1771.522261216906, -2.6335624636544113, -3.4098015921645697, -9.470566539764409]",0.00259992040548241,"[-4900.929291788737, -1830.912218577067, -56.266760164896645, -31.161295437812804, -24.13755058288574]",1351.3693500976576,"[-2.992565631866455, 3.0862185955047607]","[[1289.7476331911437, -648.0443377523284], [-648.0443377523284, 1421.622656009291]]"
107,5811.580412297357,"[-4877.6089069112195, -1771.5224741194002, -2.6333719396591184, -3.4098222376240632, -9.470504793193603]",0.0025998406097642148,"[-4898.081583455403, -1830.925535329183, -56.23846299807231, -31.153464506467184, -24.140856556892395]",1350.7856528320297,"[-2.993650436401367, 3.084460735321045]","[[1287.4993295940444, -646.6882337214535], [-646.6882337214535, 1422.6959841597015]]"
108,5811.584483221165,"[-4877.594353366427, -1771.5213904062925, -2.6329014550314995, -3.4096437691317667, -9.470304908619983]",0.0025997157737502772,"[-4896.877880045573, -1831.5129425048829, -56.26626858393351, -31.138135000864665, -24.140230695406597]",1350.6635242513037,"[-2.9945342540740967, 3.0835750102996826]","[[1288.2473527851475, -645.6393226280426], [-645.6393226280426, 1421.701442290567]]"
109,5811.604794800593,"[-4877.573048383929, -1771.5227336290156, -2.6318416674931835, -3.4093655982282436, -9.470018945270118]",0.00259953112792573,"[-4897.350513916015, -1830.3370147705077, -56.23879829883575, -31.15328551054001, -24.14244574546814]",1350.526661621093,"[-2.9913454055786133, 3.0833590030670166]","[[1285.609408824876, -646.8060139836424], [-646.8060139836424, 1424.0837634608301]]"
110,5811.590702025831,"[-4877.572049119736, -1771.5243958112935, -2.6320368719100955, -3.4093293946319196, -9.470090390443795]",0.0025994211820296975,"[-4901.771633911133, -1830.7555854797363, -56.28000847021739, -31.14795077085495, -24.15127189318339]",1351.496687825521,"[-2.995908498764038, 3.0866968631744385]","[[1291.438983999054, -648.5941461046472], [-648.5941461046472, 1420.1653551885092]]"
111,5811.584111558178,"[-4877.557221035431, -1771.5228204854345, -2.6314003856976833, -3.4091216425100974, -9.469914841254557]",0.002599196540104458,"[-4898.894153645833, -1830.9064436340332, -56.24870929718018, -31.150748756726582, -24.13443843841553]",1350.93549625651,"[-2.992692470550537, 3.0843989849090576]","[[1287.3003404008716, -647.0412284403877], [-647.0412284403877, 1423.2040234502317]]"
112,5811.57544258483,"[-4877.555073445637, -1771.523169309826, -2.631306575934093, -3.4091161537170396, -9.469943853881627]",0.0025991717612163893,"[-4902.3434704589845, -1830.5345155334473, -56.24591526508331, -31.139414570331574, -24.144664497375487]",1351.5454840494792,"[-2.9942398071289062, 3.0849497318267822]","[[1289.5090496825562, -649.0238423456935], [-649.0238423456935, 1422.2147275038483]]"
113,5811.575506667085,"[-4877.542452053495, -1771.5249826388879, -2.6302882981300337, -3.408915439314312, -9.469790872202971]",0.0025990645955607755,"[-4898.078259480794, -1830.731021118164, -56.26851075967153, -31.166459967295328, -24.156110565662384]",1350.74156656901,"[-2.9931020736694336, 3.086320161819458]","[[1286.4409893594043, -646.7789631765381], [-646.7789631765381, 1423.657232455979]]"
114,5811.586214566278,"[-4877.532718285455, -1771.5235648685014, -2.6296494036250646, -3.4087581834528167, -9.469773963027524]",0.002598891378729605,"[-4908.999240926107, -1828.6695614115397, -56.29183670202891, -31.141945656140646, -24.134788858890534]",1352.5119173177077,"[-2.9938650131225586, 3.086162805557251]","[[1290.3399056172004, -653.6954830570608], [-653.6954830570608, 1423.3310820632616]]"
115,5811.583700713267,"[-4877.545307023788, -1771.5214015028203, -2.6296487453248796, -3.4087715305222366, -9.469734015199863]",0.0025988762317865626,"[-4904.013332722981, -1829.560018717448, -56.27283431529999, -31.1448605688413, -24.138594364325204]",1351.691190592449,"[-2.995105266571045, 3.0852038860321045]","[[1289.4996116629527, -650.6231367641558], [-650.6231367641558, 1422.5118883067873]]"
116,5811.5909672740345,"[-4877.54493911743, -1771.5179665459525, -2.62902131822374, -3.4086593405405705, -9.469655160903931]",0.0025987459473738764,"[-4901.965017089844, -1829.5531679789226, -56.28433218955993, -31.15549215634664, -24.14299994389216]",1351.2881896158858,"[-2.992866277694702, 3.085937738418579]","[[1287.4307778232583, -649.6374915026355], [-649.6374915026355, 1423.7754535669499]]"
117,5811.598060993353,"[-4877.556638336184, -1771.5155570983882, -2.6291800342665788, -3.408712444702785, -9.469775416586131]",0.002598573592129268,"[-4903.884753417969, -1830.3698603312175, -56.27245223681132, -31.150433054765067, -24.138424680233]",1351.8366347656263,"[-2.994743585586548, 3.0858895778656006]","[[1291.0425545756038, -649.9009141084016], [-649.9009141084016, 1421.2606538233476]]"
118,5811.578259020172,"[-4877.553725179042, -1771.511502651639, -2.628226319419014, -3.4084345677163856, -9.469631632963823]",0.002598525231894909,"[-4902.022936808268, -1830.3995908610027, -56.264138420422874, -31.16567045132319, -24.14468867301941]",1351.461282226562,"[-2.993145704269409, 3.0876495838165283]","[[1289.5281311346168, -648.9962074158992], [-648.9962074158992, 1422.0155119677202]]"
119,5811.587109670535,"[-4877.547376251217, -1771.5047642177988, -2.6274693584442166, -3.4083132758405488, -9.46952995313538]",0.002598407167550045,"[-4902.404480590821, -1830.0031368509929, -56.26698124408722, -31.148626251220705, -24.14608721812566]",1351.457364908855,"[-2.9934260845184326, 3.085536003112793]","[[1289.1743219458642, -649.5169200041113], [-649.5169200041113, 1422.3728118281665]]"
120,5811.591712965593,"[-4877.5584972635925, -1771.5115565575497, -2.6275447310341717, -3.4083446449703647, -9.469578129053113]",0.0025984763288741082,"[-4903.822990112305, -1830.4856364440918, -56.273830038706464, -31.150362399419148, -24.14353205045064]",1351.8446570638014,"[-2.9960944652557373, 3.086552858352661]","[[1292.010260747341, -649.7829223960414], [-649.7829223960414, 1420.296894401931]]"
121,5811.588918631825,"[-4877.562291463215, -1771.5110315619572, -2.627312568823497, -3.4082760224077475, -9.469486252996665]",0.0025981018349799955,"[-4903.75633199056, -1830.6580435180665, -56.285843361218774, -31.15069727261861, -24.13918978293737]",1351.866615071613,"[-2.995420455932617, 3.0863168239593506]","[[1292.750302081382, -649.6396319375368], [-649.6396319375368, 1419.6067455134623]]"
122,5811.585142821315,"[-4877.562105729846, -1771.5109671698692, -2.6272740017043223, -3.4082694586118065, -9.469482442537949]",0.002598158153090888,"[-4898.690410359701, -1830.950530090332, -56.23551672458649, -31.16302987575531, -24.147809860706328]",1350.904096191406,"[-2.9906718730926514, 3.086024045944214]","[[1286.6740127599041, -646.9093546359593], [-646.9093546359593, 1423.7689957141627]]"
123,5811.591652038947,"[-4877.562149149581, -1771.5109373813227, -2.6272856039471106, -3.40827330019739, -9.469486335118615]",0.002598235742609379,"[-4902.827849731445, -1830.5785359191896, -56.294699659347536, -31.16548361460368, -24.146397072474162]",1351.6724977213544,"[-2.9950144290924072, 3.0865485668182373]","[[1291.263854107128, -649.2201067200733], [-649.2201067200733, 1420.7019596636544]]"
124,5811.595614665184,"[-4877.562119784887, -1771.5110060713032, -2.6272818726963463, -3.4082668521669177, -9.469486181338626]",0.0025982612105791424,"[-4902.047518717448, -1830.0016026814778, -56.298603828748064, -31.148603070576986, -24.14881843328476]",1351.40090999349,"[-2.994781970977783, 3.0849390029907227]","[[1287.740324010993, -649.3320056292221], [-649.3320056292221, 1423.6880702333476]]"
125,5811.576141013519,"[-4877.562092047795, -1771.511036351521, -2.627275945345563, -3.4082642273108146, -9.469487018585195]",0.002598291064981218,"[-4901.432526448568, -1829.4696430460613, -56.252623947461444, -31.155070756276448, -24.148272778193157]",1351.153774251302,"[-2.992008686065674, 3.085820198059082]","[[1286.249763924751, -649.4334725375186], [-649.4334725375186, 1424.6908524585479]]"
126,5811.604011785566,"[-4877.562091030545, -1771.5109003787572, -2.62727598402235, -3.408262996143762, -9.46948720044561]",0.002598329839755832,"[-4905.956344604492, -1829.923975016276, -56.25239606062571, -31.15072681903839, -24.140639352003735]",1352.160877929689,"[-2.993115186691284, 3.085966110229492]","[[1292.2838086435106, -651.2584004703475], [-651.2584004703475, 1420.6837813028828]]"
127,5811.588345183798,"[-4877.562189636231, -1771.5109219275582, -2.6272927493519265, -3.4082632948292617, -9.469488187498515]",0.002598334785305065,"[-4895.438929239909, -1831.9212530517577, -56.263997979164124, -31.156327453454335, -24.142126352787017]",1350.4527810872398,"[-2.9939868450164795, 3.086446762084961]","[[1286.7213338359704, -644.5508459397875], [-644.5508459397875, 1422.7872759535655]]"
128,5811.586504241686,"[-4877.561892479786, -1771.5109247080486, -2.6272154209348946, -3.4082499523957583, -9.46948239326477]",0.002598334178813575,"[-4901.6433380126955, -1830.8039659118651, -56.25457551956177, -31.160938372611998, -24.139643847942352]",1351.4677117513033,"[-2.9931552410125732, 3.086085081100464]","[[1290.217394440268, -648.4788513215076], [-648.4788513215076, 1421.3488399132484]]"
129,5811.586017868253,"[-4877.562031063507, -1771.5108908081054, -2.627231375376383, -3.4082479476928724, -9.46947742700577]",0.002598344215075486,"[-4905.024342651367, -1829.1013983154296, -56.285769739151, -31.14156880378723, -24.14453186591466]",1351.8065794270835,"[-2.9941911697387695, 3.0865912437438965]","[[1288.8018724364445, -651.465901243574], [-651.465901243574, 1423.439591065571]]"
130,5811.57057071543,"[-4877.562230461965, -1771.5108278740784, -2.6272723187340645, -3.408254938125609, -9.469482311010372]",0.0025983291625420344,"[-4901.85737487793, -1830.7765125528972, -56.262132404645286, -31.152575980027517, -24.13900706688563]",1351.4968859049477,"[-2.9941318035125732, 3.0856664180755615]","[[1289.7089819650046, -648.5788261208747], [-648.5788261208747, 1421.9130022604447]]"
131,5811.5835692862465,"[-4877.561873508027, -1771.510801086425, -2.627227286232843, -3.4082439041137715, -9.469473659992223]",0.0025983512725280093,"[-4899.210391845703, -1831.7347403462727, -56.242720805803934, -31.156816588242847, -24.13073762337367]",1351.160826660157,"[-2.994011402130127, 3.0846409797668457]","[[1289.3839462476417, -646.5435670670436], [-646.5435670670436, 1421.5660540975214]]"
132,5811.569043471024,"[-4877.5619440545015, -1771.510725335015, -2.627235909567942, -3.4082464888360744, -9.469475458463034]",0.0025982964422696054,"[-4905.196148071289, -1829.3775082906088, -56.261391345659895, -31.148660031159718, -24.145223004023233]",1351.884267578126,"[-2.9931037425994873, 3.0873024463653564]","[[1288.5208941275018, -651.3127751769792], [-651.3127751769792, 1423.8796314388626]]"
133,5811.5956858003865,"[-4877.562105933297, -1771.510727284749, -2.6272384251488603, -3.408248570627635, -9.46947575304244]",0.002598291343278508,"[-4905.225181477865, -1829.498349304199, -56.29853469530742, -31.165141327381136, -24.152898205916088]",1351.9398723958323,"[-2.994725227355957, 3.086611270904541]","[[1288.9769281884264, -651.214356009034], [-651.214356009034, 1423.5305960637575]]"
134,5811.602948556046,"[-4877.5619638231055, -1771.5107248433428, -2.6272260197003674, -3.408246348301564, -9.46947606391378]",0.0025982957118281386,"[-4903.843094482422, -1829.951295267741, -56.25998029549917, -31.152360569636027, -24.14272582133611]",1351.7453471679692,"[-2.9931278228759766, 3.0874390602111816]","[[1290.6660003517657, -650.2152905105792], [-650.2152905105792, 1421.452863376713]]"
135,5811.579134205449,"[-4877.56197877672, -1771.5107040744333, -2.6272184687190583, -3.4082391998502963, -9.46947497036722]",0.0025983011577854,"[-4900.401204833985, -1829.4556563822428, -56.25576462904612, -31.16129814863205, -24.15727132399877]",1350.9497667643227,"[-2.9912614822387695, 3.086549758911133]","[[1285.6836807081083, -649.0009402871332], [-649.0009402871332, 1424.844729522047]]"
